Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Itemization Type
2026-07-16,16:24:30,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Large,MM-DARK-HOT-CHOCO-LA,,4.20,0.00,3.50,0.70,sq-demo-99908,Normal
2026-07-16,16:24:42,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-99909,Normal
2026-07-16,16:24:42,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-99910,Normal
2026-07-16,16:26:45,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-99911,Normal
2026-07-16,16:29:56,GMT+01:00,Matcha,Iced Matcha Latte,2,Large,MM-ICED-MATCHA-LA-LA,Oat Milk,10.60,0.00,8.83,1.77,sq-demo-99914,Normal
2026-07-16,16:37:07,GMT+01:00,Coffee,Latte,1,Regular,MM-LATTE-RE,,4.20,0.00,3.50,0.70,sq-demo-99918,Normal
2026-07-16,16:37:07,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-99920,Normal
2026-07-16,16:38:58,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-99924,Normal
2026-07-16,16:39:06,GMT+01:00,Coffee,Cappuccino,1,Regular,MM-CAPPUCCINO-RE,,4.00,0.00,3.33,0.67,sq-demo-99925,Normal
2026-07-16,16:40:03,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-99927,Normal
2026-07-16,16:43:34,GMT+01:00,Matcha,Matcha Latte,2,Regular,MM-MATCHA-LATTE-RE,,9.00,0.00,7.50,1.50,sq-demo-99932,Normal
2026-07-16,16:43:34,GMT+01:00,Bakery,Matcha Cake Slice,1,Regular,MM-MATCHA-CAKE-S-RE,,5.00,0.00,4.17,0.83,sq-demo-99932,Normal
2026-07-16,16:43:34,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-99933,Normal
2026-07-16,16:48:06,GMT+01:00,Matcha,Iced Matcha Latte,1,Large,MM-ICED-MATCHA-LA-LA,,5.30,0.00,4.42,0.88,sq-demo-99935,Normal
2026-07-16,16:50:45,GMT+01:00,Coffee,Espresso,1,Regular,MM-ESPRESSO-RE,,2.60,0.00,2.17,0.43,sq-demo-99937,Normal
2026-07-16,16:53:02,GMT+01:00,Matcha,Matcha Latte,1,Large,MM-MATCHA-LATTE-LA,,5.00,0.00,4.17,0.83,sq-demo-99939,Normal
2026-07-16,16:53:02,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-99940,Normal
2026-07-16,16:56:04,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-99941,Normal
2026-07-16,16:59:19,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-99943,Normal
2026-07-16,16:59:19,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-99944,Normal
2026-07-16,16:59:19,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-99945,Normal
2026-07-16,17:05:27,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-99950,Normal
2026-07-16,17:05:27,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-99951,Normal
2026-07-16,17:06:58,GMT+01:00,Coffee,Espresso,1,Regular,MM-ESPRESSO-RE,,2.60,0.00,2.17,0.43,sq-demo-99953,Normal
2026-07-16,17:07:20,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-99956,Normal
2026-07-16,17:07:20,GMT+01:00,Bakery,Matcha Cake Slice,1,Regular,MM-MATCHA-CAKE-S-RE,,5.00,0.00,4.17,0.83,sq-demo-99956,Normal
2026-07-16,17:23:37,GMT+01:00,Coffee,Cappuccino,1,Regular,MM-CAPPUCCINO-RE,,4.00,0.00,3.33,0.67,sq-demo-99969,Normal
2026-07-16,17:23:54,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-99971,Normal
2026-07-16,17:23:54,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-99972,Normal
2026-07-16,17:24:35,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-99973,Normal
2026-07-16,17:27:58,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-99978,Normal
2026-07-16,17:32:06,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Regular,MM-DARK-HOT-CHOCO-RE,,4.20,0.00,3.50,0.70,sq-demo-99984,Normal
2026-07-16,17:38:56,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-99989,Normal
2026-07-16,17:43:16,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-99992,Normal
2026-07-16,17:56:24,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-99999,Normal
2026-07-16,18:15:16,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-100007,Normal
2026-07-16,18:15:16,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-100008,Normal
2026-07-16,18:15:16,GMT+01:00,Retail,Ceramic Mug,1,Regular,MM-CERAMIC-MUG-RE,,16.00,0.00,13.33,2.67,sq-demo-100009,Normal
2026-07-16,18:17:54,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100012,Normal
2026-07-16,18:20:08,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100013,Normal
2026-07-16,18:20:08,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-100014,Normal
2026-07-16,18:20:21,GMT+01:00,Matcha,Iced Matcha Latte,3,Regular,MM-ICED-MATCHA-LA-RE,,14.40,0.00,12.00,2.40,sq-demo-100015,Normal
2026-07-16,18:26:20,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-100017,Normal
2026-07-16,18:27:02,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100018,Normal
2026-07-17,06:00:03,GMT+01:00,Tea,Hojicha Latte,1,Large,MM-HOJICHA-LATTE-LA,,4.80,0.00,4.00,0.80,sq-demo-100065,Normal
2026-07-17,06:00:03,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-100066,Normal
2026-07-17,06:02:19,GMT+01:00,Matcha,Matcha Latte,2,Regular,MM-MATCHA-LATTE-RE,,9.00,0.00,7.50,1.50,sq-demo-100067,Normal
2026-07-17,06:02:40,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100068,Normal
2026-07-17,06:04:46,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100069,Normal
2026-07-17,06:08:41,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100070,Normal
2026-07-17,06:08:46,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-100071,Normal
2026-07-17,06:09:04,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-100072,Normal
2026-07-17,06:10:45,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100073,Normal
2026-07-17,06:10:59,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-100074,Normal
2026-07-17,06:11:04,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100075,Normal
2026-07-17,06:11:04,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-100076,Normal
2026-07-17,06:12:23,GMT+01:00,Coffee,Latte,2,Regular,MM-LATTE-RE,Oat Milk,8.40,0.00,7.00,1.40,sq-demo-100077,Normal
2026-07-17,06:13:16,GMT+01:00,Matcha,Matcha Latte,1,Regular,MM-MATCHA-LATTE-RE,,4.50,0.00,3.75,0.75,sq-demo-100079,Normal
2026-07-17,06:14:48,GMT+01:00,Matcha,Iced Matcha Latte,1,Large,MM-ICED-MATCHA-LA-LA,,5.30,0.00,4.42,0.88,sq-demo-100080,Normal
2026-07-17,06:17:35,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100081,Normal
2026-07-17,06:23:31,GMT+01:00,Matcha,Iced Matcha Latte,3,Regular,MM-ICED-MATCHA-LA-RE,,14.40,0.00,12.00,2.40,sq-demo-100083,Normal
2026-07-17,06:24:03,GMT+01:00,Matcha,Iced Matcha Latte,4,Large,MM-ICED-MATCHA-LA-LA,,21.20,0.00,17.67,3.53,sq-demo-100084,Normal
2026-07-17,06:24:03,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-100085,Normal
2026-07-17,06:26:15,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-100086,Normal
2026-07-17,06:28:55,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-100087,Normal
2026-07-17,06:29:20,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100088,Normal
2026-07-17,06:34:25,GMT+01:00,Matcha,Matcha Latte,1,Regular,MM-MATCHA-LATTE-RE,,4.50,0.00,3.75,0.75,sq-demo-100095,Normal
2026-07-17,06:34:33,GMT+01:00,Coffee,Cappuccino,2,Regular,MM-CAPPUCCINO-RE,,8.00,0.00,6.67,1.33,sq-demo-100096,Normal
2026-07-17,06:34:51,GMT+01:00,Tea,Hojicha Latte,1,Large,MM-HOJICHA-LATTE-LA,,4.80,0.00,4.00,0.80,sq-demo-100098,Normal
2026-07-17,06:35:11,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-100101,Normal
2026-07-17,06:36:03,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100102,Normal
2026-07-17,06:36:03,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-100103,Normal
2026-07-17,06:37:48,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100105,Normal
2026-07-17,06:38:18,GMT+01:00,Matcha,Matcha Latte,2,Large,MM-MATCHA-LATTE-LA,Oat Milk,10.00,0.00,8.33,1.67,sq-demo-100107,Normal
2026-07-17,06:39:21,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-100109,Normal
2026-07-17,06:40:52,GMT+01:00,Tea,Hojicha Latte,2,Large,MM-HOJICHA-LATTE-LA,,9.60,0.00,8.00,1.60,sq-demo-100113,Normal
2026-07-17,06:41:15,GMT+01:00,Tea,Hojicha Latte,1,Large,MM-HOJICHA-LATTE-LA,,4.80,0.00,4.00,0.80,sq-demo-100114,Normal
2026-07-17,06:42:31,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100117,Normal
2026-07-17,06:43:05,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-100118,Normal
2026-07-17,06:43:49,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100119,Normal
2026-07-17,06:43:49,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-100120,Normal
2026-07-17,06:45:43,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100121,Normal
2026-07-17,06:46:04,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Large,MM-DARK-HOT-CHOCO-LA,,4.20,0.00,3.50,0.70,sq-demo-100122,Normal
2026-07-17,06:46:56,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-100123,Normal
2026-07-17,06:46:56,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-100124,Normal
2026-07-17,06:47:32,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100125,Normal
2026-07-17,06:48:01,GMT+01:00,Tea,Sencha Pot,1,Regular,MM-SENCHA-POT-RE,,3.80,0.00,3.17,0.63,sq-demo-100127,Normal
2026-07-17,06:49:54,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100130,Normal
2026-07-17,06:50:19,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-100131,Normal
2026-07-17,06:51:06,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100132,Normal
2026-07-17,06:53:30,GMT+01:00,Matcha,Iced Matcha Latte,2,Large,MM-ICED-MATCHA-LA-LA,Extra Matcha Shot,10.60,0.00,8.83,1.77,sq-demo-100142,Normal
2026-07-17,06:53:30,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-100143,Normal
2026-07-17,06:55:46,GMT+01:00,Chocolate,Dark Hot Chocolate,2,Large,MM-DARK-HOT-CHOCO-LA,,8.40,0.00,7.00,1.40,sq-demo-100147,Normal
2026-07-17,06:55:49,GMT+01:00,Coffee,Latte,1,Regular,MM-LATTE-RE,,4.20,0.00,3.50,0.70,sq-demo-100148,Normal
2026-07-17,06:59:28,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-100152,Normal
2026-07-17,07:01:11,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,Oat Milk,4.80,0.00,4.00,0.80,sq-demo-100154,Normal
2026-07-17,07:01:11,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-100155,Normal
2026-07-17,07:03:15,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100162,Normal
2026-07-17,07:09:40,GMT+01:00,Tea,Hojicha Latte,1,Large,MM-HOJICHA-LATTE-LA,,4.80,0.00,4.00,0.80,sq-demo-100177,Normal
2026-07-17,07:10:50,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-100181,Normal
2026-07-17,07:15:52,GMT+01:00,Tea,Hojicha Latte,1,Large,MM-HOJICHA-LATTE-LA,,4.80,0.00,4.00,0.80,sq-demo-100196,Normal
2026-07-17,07:16:27,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-100197,Normal
2026-07-17,07:18:38,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-100199,Normal
2026-07-17,07:19:43,GMT+01:00,Coffee,Cappuccino,2,Large,MM-CAPPUCCINO-LA,Oat Milk,9.00,0.00,7.50,1.50,sq-demo-100200,Normal
2026-07-17,07:19:59,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-100202,Normal
2026-07-17,07:21:37,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100206,Normal
2026-07-17,07:22:49,GMT+01:00,Coffee,Latte,1,Regular,MM-LATTE-RE,,4.20,0.00,3.50,0.70,sq-demo-100212,Normal
2026-07-17,07:23:35,GMT+01:00,Coffee,Espresso,2,Regular,MM-ESPRESSO-RE,,5.20,0.00,4.33,0.87,sq-demo-100215,Normal
2026-07-17,07:26:32,GMT+01:00,Tea,Hojicha Latte,1,Large,MM-HOJICHA-LATTE-LA,,4.80,0.00,4.00,0.80,sq-demo-100224,Normal
2026-07-17,07:26:36,GMT+01:00,Matcha,Iced Matcha Latte,2,Large,MM-ICED-MATCHA-LA-LA,Oat Milk,10.60,0.00,8.83,1.77,sq-demo-100225,Normal
2026-07-17,07:28:00,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100227,Normal
2026-07-17,07:28:09,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-100228,Normal
2026-07-17,07:30:47,GMT+01:00,Coffee,Cappuccino,1,Large,MM-CAPPUCCINO-LA,,4.50,0.00,3.75,0.75,sq-demo-100238,Normal
2026-07-17,07:34:30,GMT+01:00,Matcha,Matcha Latte,1,Regular,MM-MATCHA-LATTE-RE,,4.50,0.00,3.75,0.75,sq-demo-100249,Normal
2026-07-17,07:36:19,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-100254,Normal
2026-07-17,07:36:57,GMT+01:00,Matcha,Iced Matcha Latte,1,Large,MM-ICED-MATCHA-LA-LA,Extra Matcha Shot,5.30,0.00,4.42,0.88,sq-demo-100256,Normal
2026-07-17,07:38:20,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-100258,Normal
2026-07-17,07:38:20,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-100259,Normal
2026-07-17,07:38:45,GMT+01:00,Matcha,Iced Matcha Latte,1,Large,MM-ICED-MATCHA-LA-LA,,5.30,0.00,4.42,0.88,sq-demo-100260,Normal
2026-07-17,07:43:48,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-100277,Normal
2026-07-17,07:48:45,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-100286,Normal
2026-07-17,07:53:17,GMT+01:00,Tea,Sencha Pot,1,Large,MM-SENCHA-POT-LA,,3.80,0.00,3.17,0.63,sq-demo-100306,Normal
2026-07-17,07:55:45,GMT+01:00,Coffee,Espresso,2,Regular,MM-ESPRESSO-RE,,5.20,0.00,4.33,0.87,sq-demo-100314,Normal
2026-07-17,07:56:18,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-100315,Normal
2026-07-17,08:04:12,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100333,Normal
2026-07-17,08:04:16,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100334,Normal
2026-07-17,08:07:07,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100340,Normal
2026-07-17,08:07:07,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-100341,Normal
2026-07-17,08:10:45,GMT+01:00,Coffee,Espresso,2,Regular,MM-ESPRESSO-RE,,5.20,0.00,4.33,0.87,sq-demo-100350,Normal
2026-07-17,08:10:45,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-100351,Normal
2026-07-17,08:11:47,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Large,MM-DARK-HOT-CHOCO-LA,,4.20,0.00,3.50,0.70,sq-demo-100354,Normal
2026-07-17,08:11:52,GMT+01:00,Coffee,Espresso,2,Regular,MM-ESPRESSO-RE,,5.20,0.00,4.33,0.87,sq-demo-100355,Normal
2026-07-17,08:11:52,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-100356,Normal
2026-07-17,08:12:00,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-100359,Normal
2026-07-17,08:12:00,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-100360,Normal
2026-07-17,08:12:15,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100361,Normal
2026-07-17,08:14:30,GMT+01:00,Coffee,Cappuccino,2,Large,MM-CAPPUCCINO-LA,,9.00,0.00,7.50,1.50,sq-demo-100366,Normal
2026-07-17,08:15:45,GMT+01:00,Coffee,Espresso,1,Regular,MM-ESPRESSO-RE,,2.60,0.00,2.17,0.43,sq-demo-100369,Normal
2026-07-17,08:16:03,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100374,Normal
2026-07-17,08:17:29,GMT+01:00,Coffee,Espresso,2,Regular,MM-ESPRESSO-RE,,5.20,0.00,4.33,0.87,sq-demo-100378,Normal
2026-07-17,08:19:04,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,Oat Milk,4.30,0.00,3.58,0.72,sq-demo-100384,Normal
2026-07-17,08:19:15,GMT+01:00,Matcha,Iced Matcha Latte,2,Large,MM-ICED-MATCHA-LA-LA,Oat Milk,10.60,0.00,8.83,1.77,sq-demo-100385,Normal
2026-07-17,08:20:13,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-100386,Normal
2026-07-17,08:20:13,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-100387,Normal
2026-07-17,08:21:37,GMT+01:00,Coffee,Latte,1,Regular,MM-LATTE-RE,,4.20,0.00,3.50,0.70,sq-demo-100390,Normal
2026-07-17,08:22:55,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100392,Normal
2026-07-17,08:23:01,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-100393,Normal
2026-07-17,08:23:33,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-100395,Normal
2026-07-17,08:24:04,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100398,Normal
2026-07-17,08:30:17,GMT+01:00,Coffee,Espresso,1,Regular,MM-ESPRESSO-RE,,2.60,0.00,2.17,0.43,sq-demo-100413,Normal
2026-07-17,08:30:17,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-100415,Normal
2026-07-17,08:34:13,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Large,MM-DARK-HOT-CHOCO-LA,,4.20,0.00,3.50,0.70,sq-demo-100426,Normal
2026-07-17,08:37:08,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100438,Normal
2026-07-17,08:38:21,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-100442,Normal
2026-07-17,08:38:37,GMT+01:00,Coffee,Cappuccino,1,Regular,MM-CAPPUCCINO-RE,,4.00,0.00,3.33,0.67,sq-demo-100443,Normal
2026-07-17,08:38:37,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-100445,Normal
2026-07-17,08:39:18,GMT+01:00,Matcha,Iced Matcha Latte,1,Large,MM-ICED-MATCHA-LA-LA,Oat Milk,5.30,0.00,4.42,0.88,sq-demo-100450,Normal
2026-07-17,08:42:43,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-100461,Normal
2026-07-17,08:44:22,GMT+01:00,Tea,Sencha Pot,2,Large,MM-SENCHA-POT-LA,,7.60,0.00,6.33,1.27,sq-demo-100464,Normal
